"k","yp_id","nara_comp_raw_f9","nara_acc_raw_f9","read_word_raw_f9","read_nonw_raw_f9","wold_comp_raw_f8","age_m_f8","age_m_f9"
"2","ALSPAC6201",33,34,8,8,14,107,120
"1","ALSPAC6202",30,58,8,6,11,100,120
"5","ALSPAC6203",7,58,6,4,5,108,115
"2","ALSPAC6204",45,11,10,8,NA,106,127
"5","ALSPAC6205",9,52,9,7,4,104,126
"5","ALSPAC6206",9,58,5,3,2,100,120
"5","ALSPAC6207",3,48,9,8,2,99,112
"1","ALSPAC6208",26,53,7,7,15,103,118
"1","ALSPAC6209",47,39,9,8,15,104,116
"1","ALSPAC6210",18,59,6,NA,8,110,118
"1","ALSPAC6211",31,59,7,5,11,100,119
"1","ALSPAC6212",33,41,7,6,11,103,119
"3","ALSPAC6213",20,70,5,2,8,108,124
"1","ALSPAC6214",36,45,9,6,14,108,115
"3","ALSPAC6215",8,80,4,6,4,105,118
"1","ALSPAC6216",44,49,8,8,11,107,119
"5","ALSPAC6217",9,47,5,4,6,111,122
"3","ALSPAC6218",2,88,6,5,3,111,121
"4","ALSPAC6219",20,77,6,4,15,108,119
"1","ALSPAC6220",18,51,8,8,10,107,114
"1","ALSPAC6221",37,48,7,7,11,104,118
"2","ALSPAC6222",43,21,9,10,15,104,117
"4","ALSPAC6223",26,70,8,5,13,104,118
"5","ALSPAC6224",10,42,8,4,1,105,123
"5","ALSPAC6225",12,47,7,6,4,102,122
"1","ALSPAC6226",32,52,8,7,12,108,117
"4","ALSPAC6227",18,76,4,0,6,98,124
"4","ALSPAC6228",15,66,7,4,11,106,125
"1","ALSPAC6229",19,39,9,8,12,102,113
"3","ALSPAC6230",6,92,3,1,3,96,115
"5","ALSPAC6231",18,57,8,7,8,104,121
"4","ALSPAC6232",13,71,6,1,12,100,116
"3","ALSPAC6233",11,70,7,4,9,102,120
"1","ALSPAC6234",12,54,7,6,6,113,121
"5","ALSPAC6235",12,37,11,8,2,109,125
"5","ALSPAC6236",2,55,6,4,-1,94,121
"3","ALSPAC6237",16,74,5,4,8,111,122
"1","ALSPAC6238",21,67,6,5,6,101,120
"1","ALSPAC6239",42,41,9,7,NA,99,124
"5","ALSPAC6240",7,56,5,5,5,103,117
"1","ALSPAC6241",50,64,9,7,16,99,120
"1","ALSPAC6242",27,48,7,7,9,108,128
"1","ALSPAC6243",27,53,7,5,11,104,122
"1","ALSPAC6244",39,69,7,7,10,104,122
"2","ALSPAC6245",31,34,8,6,11,106,116
"1","ALSPAC6246",24,54,6,6,9,103,117
"4","ALSPAC6247",26,60,6,3,15,102,114
"1","ALSPAC6248",30,32,9,7,11,106,122
"1","ALSPAC6249",32,66,7,6,11,105,121
"2","ALSPAC6250",34,34,8,9,12,101,113
"5","ALSPAC6251",8,42,6,4,3,108,113
"5","ALSPAC6252",7,58,7,3,3,103,117
"4","ALSPAC6253",28,59,4,3,10,105,112
"1","ALSPAC6254",16,51,9,10,NA,109,113
"4","ALSPAC6255",18,87,4,3,NA,103,124
"2","ALSPAC6256",39,18,10,9,10,107,121
"1","ALSPAC6257",24,51,6,6,10,111,121
"5","ALSPAC6258",16,58,5,3,3,94,123
"1","ALSPAC6259",28,54,8,5,11,104,111
"1","ALSPAC6260",14,50,8,8,4,101,123
"1","ALSPAC6261",24,65,5,NA,12,100,117
"1","ALSPAC6262",34,60,7,6,12,104,120
"1","ALSPAC6263",29,55,8,7,8,106,120
"1","ALSPAC6264",24,49,9,7,11,106,119
"4","ALSPAC6265",23,66,7,5,10,102,123
"2","ALSPAC6266",41,20,11,10,13,102,118
"4","ALSPAC6267",26,76,5,2,12,104,126
"4","ALSPAC6268",11,87,3,0,7,109,116
"4","ALSPAC6269",17,72,5,3,10,106,118
"2","ALSPAC6270",33,35,9,8,11,103,124
"5","ALSPAC6271",19,26,11,12,2,106,124
"5","ALSPAC6272",5,67,6,2,5,103,119
"3","ALSPAC6273",14,90,4,6,NA,105,114
"3","ALSPAC6274",6,74,6,5,5,103,114
"3","ALSPAC6275",9,63,8,6,6,100,127
"1","ALSPAC6276",21,46,8,7,8,100,120
"1","ALSPAC6277",34,39,8,7,8,112,121
"4","ALSPAC6278",18,65,5,1,9,99,119
"3","ALSPAC6279",1,92,3,2,7,102,123
"4","ALSPAC6280",23,62,5,-1,14,103,114
"5","ALSPAC6281",13,34,9,7,7,100,117
"4","ALSPAC6282",27,93,3,-3,13,102,118
"2","ALSPAC6283",40,20,8,8,17,110,120
"3","ALSPAC6284",8,72,4,5,6,111,118
"1","ALSPAC6285",45,36,11,8,10,97,120
"1","ALSPAC6286",35,55,9,7,9,101,122
"1","ALSPAC6287",24,47,8,7,7,106,127
"2","ALSPAC6288",28,17,10,11,10,108,114
"5","ALSPAC6289",15,46,7,5,6,104,120
"4","ALSPAC6290",21,91,5,1,13,103,121
"5","ALSPAC6291",8,67,7,6,1,104,120
"1","ALSPAC6292",40,49,6,6,8,107,120
"4","ALSPAC6293",17,71,7,4,NA,108,120
"1","ALSPAC6294",27,49,7,7,6,98,119
"1","ALSPAC6295",32,59,8,7,12,104,120
"2","ALSPAC6296",31,23,8,8,10,107,127
"1","ALSPAC6297",33,35,8,7,6,96,118
"1","ALSPAC6298",27,58,8,6,10,111,117
"5","ALSPAC6299",7,52,8,6,4,109,120
"1","ALSPAC6300",22,56,9,8,8,102,119
"1","ALSPAC6301",29,51,8,7,8,106,112
"3","ALSPAC6302",8,79,5,5,7,105,126
"1","ALSPAC6303",31,42,8,7,9,105,120
"2","ALSPAC6304",52,11,9,10,16,95,118
"1","ALSPAC6305",26,48,7,6,9,106,118
"4","ALSPAC6306",18,72,4,1,8,102,120
"1","ALSPAC6307",36,42,9,8,12,100,123
"2","ALSPAC6308",42,19,10,10,14,105,119
"1","ALSPAC6309",30,51,8,7,4,102,122
"4","ALSPAC6310",18,57,5,3,12,104,123
"1","ALSPAC6311",45,44,10,8,15,104,126
"1","ALSPAC6312",30,57,8,6,NA,102,116
"4","ALSPAC6313",12,80,4,-1,8,98,120
"4","ALSPAC6314",9,84,0,-3,4,95,118
"2","ALSPAC6315",39,7,NA,9,13,97,112
"1","ALSPAC6316",27,41,7,6,6,102,115
"2","ALSPAC6317",39,2,10,10,14,106,116
"1","ALSPAC6318",20,56,7,7,8,102,120
"4","ALSPAC6319",16,71,7,5,11,100,123
"1","ALSPAC6320",22,52,7,7,6,103,127
"1","ALSPAC6321",32,42,8,7,13,102,120
"5","ALSPAC6322",6,52,9,9,5,103,119
"4","ALSPAC6323",28,59,8,4,NA,103,123
"1","ALSPAC6324",27,48,8,9,9,102,118
"2","ALSPAC6325",26,39,7,8,8,104,125
"1","ALSPAC6326",16,57,6,5,9,103,118
"2","ALSPAC6327",28,15,9,9,10,106,118
"5","ALSPAC6328",18,43,10,9,7,102,117
"4","ALSPAC6329",15,74,1,0,10,97,120
"3","ALSPAC6330",12,80,4,2,9,106,117
"4","ALSPAC6331",18,74,6,3,11,108,113
"4","ALSPAC6332",10,66,7,5,6,109,114
"2","ALSPAC6333",39,17,10,9,13,110,114
"1","ALSPAC6334",20,66,7,7,NA,97,119
"3","ALSPAC6335",-1,92,1,3,3,101,109
"1","ALSPAC6336",17,60,8,7,4,104,120
"5","ALSPAC6337",11,45,8,6,5,107,116
"1","ALSPAC6338",46,65,9,9,13,102,120
"1","ALSPAC6339",37,59,7,7,9,98,119
"4","ALSPAC6340",28,68,NA,3,10,102,116
"2","ALSPAC6341",38,21,9,8,9,107,118
"2","ALSPAC6342",42,17,9,10,13,98,116
"2","ALSPAC6343",40,22,8,NA,14,101,119
"3","ALSPAC6344",-5,96,-4,0,5,109,114
"1","ALSPAC6345",33,66,7,5,10,109,119
"4","ALSPAC6346",12,75,4,2,NA,108,111
"1","ALSPAC6347",48,34,8,7,13,93,120
"1","ALSPAC6348",43,45,7,6,13,105,115
"4","ALSPAC6349",13,70,5,3,14,105,121
"5","ALSPAC6350",12,44,9,9,5,105,121
"1","ALSPAC6351",10,40,9,7,7,107,112
"2","ALSPAC6352",29,27,9,10,10,102,115
"2","ALSPAC6353",33,6,9,8,9,103,116
"4","ALSPAC6354",24,76,7,4,15,103,117
"1","ALSPAC6355",41,32,9,9,8,100,116
"1","ALSPAC6356",51,42,9,9,17,107,119
"4","ALSPAC6357",18,64,5,2,10,110,124
"5","ALSPAC6358",2,65,9,8,3,101,113
"1","ALSPAC6359",44,43,7,6,9,100,120
"1","ALSPAC6360",33,51,9,7,NA,100,124
"5","ALSPAC6361",12,40,11,9,3,102,120
"1","ALSPAC6362",43,52,8,7,16,99,119
"1","ALSPAC6363",30,46,8,7,7,104,117
"1","ALSPAC6364",28,37,9,7,6,101,113
"1","ALSPAC6365",44,36,9,8,17,113,115
"1","ALSPAC6366",22,63,8,5,10,104,114
"1","ALSPAC6367",4,69,6,5,5,104,113
"1","ALSPAC6368",44,28,10,9,15,103,121
"4","ALSPAC6369",24,80,6,3,13,106,113
"1","ALSPAC6370",49,47,9,8,16,105,109
"1","ALSPAC6371",18,59,7,5,9,108,117
"1","ALSPAC6372",37,48,7,6,10,101,120
"1","ALSPAC6373",20,61,6,6,9,103,120
"5","ALSPAC6374",7,64,7,9,0,105,117
"1","ALSPAC6375",42,49,8,7,13,102,121
"1","ALSPAC6376",44,61,7,6,16,109,117
"4","ALSPAC6377",11,100,4,NA,13,99,119
"5","ALSPAC6378",16,34,10,9,6,101,117
"1","ALSPAC6379",43,51,9,7,14,108,117
"4","ALSPAC6380",19,90,2,-1,12,102,119
"1","ALSPAC6381",19,69,8,7,10,107,121
"4","ALSPAC6382",9,79,5,2,10,104,123
"1","ALSPAC6383",22,71,7,6,8,107,119
"1","ALSPAC6384",38,50,7,8,14,100,125
"2","ALSPAC6385",33,27,7,8,10,99,126
"4","ALSPAC6386",29,55,7,5,NA,101,119
"3","ALSPAC6387",10,80,7,5,7,107,114
"4","ALSPAC6388",30,60,7,4,14,100,117
"5","ALSPAC6389",14,23,11,11,4,106,119
"4","ALSPAC6390",15,74,6,1,11,106,126
"2","ALSPAC6391",37,36,9,8,13,101,112
"1","ALSPAC6392",20,56,8,8,12,101,123
"2","ALSPAC6393",34,26,9,10,9,107,121
"1","ALSPAC6394",45,52,8,8,12,107,124
"1","ALSPAC6395",42,40,8,7,12,99,125
"1","ALSPAC6396",43,44,8,6,13,97,121
"3","ALSPAC6397",8,83,2,1,5,99,119
"2","ALSPAC6398",32,23,8,6,10,110,115
"2","ALSPAC6399",39,19,10,10,13,109,120
"4","ALSPAC6400",21,55,10,4,8,101,117
"4","ALSPAC6401",13,86,2,1,11,100,123
"1","ALSPAC6402",37,35,9,NA,13,107,126
"3","ALSPAC6403",18,87,2,2,9,98,117
"4","ALSPAC6404",11,77,3,0,7,96,114
"5","ALSPAC6405",16,44,7,7,9,105,117
"2","ALSPAC6406",43,24,9,10,15,110,114
"4","ALSPAC6407",22,65,4,2,13,103,117
"1","ALSPAC6408",33,41,9,8,7,106,119
"1","ALSPAC6409",39,44,9,8,10,108,125
"1","ALSPAC6410",34,34,8,9,6,101,112
"3","ALSPAC6411",3,78,2,2,6,110,123
"1","ALSPAC6412",27,56,8,7,8,96,108
"1","ALSPAC6413",43,34,9,9,14,104,124
"4","ALSPAC6414",22,75,8,3,13,105,119
"5","ALSPAC6415",11,42,9,6,4,101,114
"2","ALSPAC6416",42,6,10,9,14,107,117
"4","ALSPAC6417",16,78,2,1,8,101,120
"3","ALSPAC6418",15,98,2,2,10,105,119
"3","ALSPAC6419",5,81,3,2,5,104,120
"1","ALSPAC6420",36,38,9,8,11,108,120
"5","ALSPAC6421",15,44,8,9,6,103,121
"5","ALSPAC6422",13,59,7,6,4,101,119
"1","ALSPAC6423",38,48,7,7,12,101,119
"2","ALSPAC6424",40,9,10,9,12,101,115
"1","ALSPAC6425",18,69,7,6,8,103,119
"1","ALSPAC6426",19,59,9,8,11,110,111
"3","ALSPAC6427",4,87,7,6,2,102,116
"2","ALSPAC6428",25,33,8,8,10,101,122
"5","ALSPAC6429",2,48,NA,5,-2,104,116
"1","ALSPAC6430",35,35,10,8,6,102,130
"2","ALSPAC6431",45,-3,8,8,16,97,124
"1","ALSPAC6432",12,47,9,6,6,101,114
"1","ALSPAC6433",40,57,9,9,11,108,114
"3","ALSPAC6434",10,84,3,3,7,98,116
"1","ALSPAC6435",26,57,8,6,6,104,116
"1","ALSPAC6436",24,58,9,7,10,108,124
"3","ALSPAC6437",14,69,6,5,6,104,117
"3","ALSPAC6438",16,72,NA,2,6,100,115
"4","ALSPAC6439",22,65,4,1,13,96,120
"1","ALSPAC6440",30,53,9,8,10,103,123
"1","ALSPAC6441",34,47,9,8,11,110,122
"1","ALSPAC6442",26,55,8,6,7,104,119
"2","ALSPAC6443",28,14,9,8,15,106,118
"1","ALSPAC6444",29,48,10,9,9,104,116
"2","ALSPAC6445",33,33,7,8,12,109,114
"2","ALSPAC6446",24,29,6,8,9,106,125
"1","ALSPAC6447",16,53,7,6,6,105,118
"2","ALSPAC6448",42,17,8,9,14,107,121
"1","ALSPAC6449",23,49,8,7,4,106,118
"3","ALSPAC6450",12,62,6,4,8,100,117
"5","ALSPAC6451",13,49,8,8,8,101,123
"2","ALSPAC6452",39,29,8,8,10,105,118
"1","ALSPAC6453",30,66,7,7,9,99,122
"1","ALSPAC6454",17,57,7,7,5,106,116
"3","ALSPAC6455",3,99,2,0,6,98,116
"4","ALSPAC6456",28,77,6,2,15,105,120
"1","ALSPAC6457",11,55,7,6,1,101,120
"1","ALSPAC6458",37,36,8,8,12,104,124
"1","ALSPAC6459",37,35,7,6,9,100,121
"1","ALSPAC6460",21,61,7,5,6,106,119
"5","ALSPAC6461",14,39,8,6,8,104,122
"1","ALSPAC6462",22,52,8,8,13,103,115
"1","ALSPAC6463",34,67,7,5,12,109,119
"4","ALSPAC6464",4,80,5,0,12,101,114
"3","ALSPAC6465",10,78,6,5,3,108,115
"4","ALSPAC6466",14,72,3,1,8,106,113
"2","ALSPAC6467",40,21,9,10,14,102,115
"5","ALSPAC6468",22,44,8,7,5,105,126
"1","ALSPAC6469",39,46,9,8,12,98,117
"5","ALSPAC6470",12,56,11,8,4,94,126
"2","ALSPAC6471",42,24,8,10,13,101,121
"1","ALSPAC6472",12,78,6,5,5,106,117
"4","ALSPAC6473",23,74,5,4,14,101,123
"2","ALSPAC6474",30,27,9,9,9,98,110
"1","ALSPAC6475",31,43,9,8,15,104,117
"1","ALSPAC6476",35,43,7,8,13,103,124
"4","ALSPAC6477",12,98,3,-1,13,104,112
"1","ALSPAC6478",30,30,12,10,13,105,120
"4","ALSPAC6479",15,87,4,2,12,104,119
"3","ALSPAC6480",11,84,6,3,11,91,114
"4","ALSPAC6481",7,76,3,0,11,113,115
"1","ALSPAC6482",26,54,9,8,11,100,119
"4","ALSPAC6483",17,76,1,-3,10,100,115
"1","ALSPAC6484",26,62,8,6,NA,95,117
"1","ALSPAC6485",15,58,7,6,7,104,112
"1","ALSPAC6486",23,51,9,8,8,105,116
"1","ALSPAC6487",32,57,7,6,13,112,118
"3","ALSPAC6488",10,82,3,0,6,108,119
"5","ALSPAC6489",13,48,10,10,6,100,123
"1","ALSPAC6490",29,49,8,6,10,102,124
"1","ALSPAC6491",38,51,8,8,15,104,118
"4","ALSPAC6492",4,81,3,0,4,100,122
"1","ALSPAC6493",37,49,8,7,12,97,118
"1","ALSPAC6494",16,57,8,6,7,99,124
"5","ALSPAC6495",14,34,8,7,6,101,116
"4","ALSPAC6496",25,84,1,0,13,112,118
"1","ALSPAC6497",26,58,7,6,9,105,115
"2","ALSPAC6498",41,25,10,9,13,112,119
"1","ALSPAC6499",33,41,8,7,9,104,124
"1","ALSPAC6500",20,61,9,8,7,102,121
"1","ALSPAC6501",18,65,6,6,NA,106,113
"4","ALSPAC6502",21,68,8,6,12,97,117
"3","ALSPAC6503",21,68,8,3,12,103,120
"1","ALSPAC6504",28,54,8,6,10,101,107
"5","ALSPAC6505",1,54,6,7,-4,104,118
"1","ALSPAC6506",36,53,9,7,13,110,117
"1","ALSPAC6507",36,30,8,6,8,103,124
"4","ALSPAC6508",21,85,3,-2,13,103,119
"2","ALSPAC6509",38,20,10,9,12,97,125
"1","ALSPAC6510",22,47,8,7,9,106,117
"1","ALSPAC6511",43,34,9,7,11,106,120
"1","ALSPAC6512",31,65,7,6,10,106,118
"1","ALSPAC6513",31,42,7,7,9,102,114
"3","ALSPAC6514",23,72,6,3,8,101,115
"1","ALSPAC6515",27,61,8,7,13,99,118
"2","ALSPAC6516",35,26,7,8,12,105,118
"2","ALSPAC6517",35,28,9,9,9,105,124
"3","ALSPAC6518",9,83,4,NA,7,103,118
"4","ALSPAC6519",23,69,2,2,11,98,123
"1","ALSPAC6520",23,42,8,8,8,106,118
"1","ALSPAC6521",28,41,9,8,12,105,126
"4","ALSPAC6522",25,66,7,0,14,98,120
"1","ALSPAC6523",42,38,9,8,8,103,118
"1","ALSPAC6524",36,48,9,8,10,105,116
"1","ALSPAC6525",13,49,8,5,5,98,118
"1","ALSPAC6526",23,65,8,7,11,103,121
"1","ALSPAC6527",21,60,7,6,9,101,119
"3","ALSPAC6528",-3,98,3,4,3,102,110
"1","ALSPAC6529",15,56,8,7,8,99,113
"3","ALSPAC6530",4,81,3,4,9,108,117
"1","ALSPAC6531",38,55,9,7,6,91,118
"2","ALSPAC6532",25,24,9,NA,8,104,120
"2","ALSPAC6533",40,26,9,8,12,103,105
"4","ALSPAC6534",19,74,5,1,11,107,122
"2","ALSPAC6535",39,33,8,8,13,94,117
"1","ALSPAC6536",30,46,7,7,12,106,113
"3","ALSPAC6537",16,82,6,2,11,109,115
"4","ALSPAC6538",18,60,4,2,10,104,110
"1","ALSPAC6539",12,76,7,6,NA,103,121
"1","ALSPAC6540",35,48,7,7,14,100,120
"1","ALSPAC6541",55,38,10,6,17,106,126
"5","ALSPAC6542",18,41,9,7,5,106,120
"5","ALSPAC6543",2,57,8,6,1,104,109
"1","ALSPAC6544",24,42,9,7,NA,100,128
"1","ALSPAC6545",53,71,7,6,11,103,119
"3","ALSPAC6546",18,67,5,0,8,113,116
"5","ALSPAC6547",16,42,7,7,5,95,127
"1","ALSPAC6548",22,59,8,7,6,105,116
"1","ALSPAC6549",39,46,8,7,12,101,116
"1","ALSPAC6550",29,55,7,5,10,110,113
"1","ALSPAC6551",34,43,8,7,10,101,122
"5","ALSPAC6552",4,54,9,9,3,109,114
"3","ALSPAC6553",14,77,5,NA,6,96,125
"1","ALSPAC6554",25,27,10,8,8,103,118
"1","ALSPAC6555",31,41,9,7,12,105,115
"1","ALSPAC6556",30,42,9,8,9,102,118
"1","ALSPAC6557",30,55,8,6,7,105,120
"2","ALSPAC6558",41,33,8,8,12,98,119
"4","ALSPAC6559",23,62,7,1,7,102,129
"3","ALSPAC6560",17,89,3,3,7,91,118
"4","ALSPAC6561",2,86,4,0,6,104,121
"2","ALSPAC6562",42,5,11,11,12,95,127
"2","ALSPAC6563",42,17,10,10,11,95,117
"1","ALSPAC6564",49,43,9,8,13,102,123
"4","ALSPAC6565",26,55,8,3,14,106,121
"1","ALSPAC6566",38,63,8,6,14,111,112
"1","ALSPAC6567",19,62,8,5,6,106,120
"1","ALSPAC6568",38,53,8,7,14,108,120
"1","ALSPAC6569",22,53,7,7,8,102,124
"1","ALSPAC6570",41,36,9,7,9,98,117
"2","ALSPAC6571",42,19,10,9,15,100,123
"4","ALSPAC6572",19,79,3,1,13,111,120
"1","ALSPAC6573",20,61,7,7,5,96,123
"1","ALSPAC6574",24,52,8,8,9,106,116
"5","ALSPAC6575",13,37,10,8,3,98,116
"1","ALSPAC6576",51,27,9,10,13,108,124
"2","ALSPAC6577",38,24,10,9,11,100,125
"5","ALSPAC6578",11,54,8,7,3,97,118
"3","ALSPAC6579",10,77,3,6,9,103,120
"1","ALSPAC6580",38,29,10,8,12,101,122
"1","ALSPAC6581",18,48,8,6,8,113,115
"1","ALSPAC6582",28,43,8,7,7,104,121
"1","ALSPAC6583",19,53,9,6,3,106,126
"1","ALSPAC6584",34,34,8,7,7,99,121
"3","ALSPAC6585",4,87,-1,1,7,110,119
"1","ALSPAC6586",12,54,8,6,5,96,118
"1","ALSPAC6587",21,63,8,6,10,107,116
"4","ALSPAC6588",20,80,4,1,16,110,120
"1","ALSPAC6589",26,47,8,7,11,96,121
"3","ALSPAC6590",13,89,2,4,9,111,121
"1","ALSPAC6591",36,43,9,8,11,99,123
"4","ALSPAC6592",13,90,4,2,6,105,119
"1","ALSPAC6593",36,38,8,8,13,106,118
"1","ALSPAC6594",17,58,8,6,6,101,121
"2","ALSPAC6595",45,20,10,10,12,107,126
"1","ALSPAC6596",30,52,6,6,11,108,118
"3","ALSPAC6597",17,71,6,6,8,100,122
"5","ALSPAC6598",-1,53,6,7,1,100,123
"5","ALSPAC6599",5,47,6,5,-2,103,117
"3","ALSPAC6600",9,72,3,4,7,108,114
"1","ALSPAC6601",17,63,8,6,6,98,120
"3","ALSPAC6602",11,87,0,-1,8,95,116
"3","ALSPAC6603",10,88,3,4,NA,112,121
"1","ALSPAC6604",33,50,7,5,8,99,114
"5","ALSPAC6605",13,42,9,10,5,102,114
"1","ALSPAC6606",45,36,8,5,14,108,117
"2","ALSPAC6607",38,6,9,9,11,100,113
"4","ALSPAC6608",21,66,6,4,13,105,118
"2","ALSPAC6609",39,13,10,10,9,98,117
"3","ALSPAC6610",10,75,3,2,6,101,118
"4","ALSPAC6611",24,75,5,3,18,105,116
"1","ALSPAC6612",13,59,7,6,7,100,119
"1","ALSPAC6613",33,44,8,7,7,91,114
"2","ALSPAC6614",31,43,7,8,12,108,118
"1","ALSPAC6615",40,35,8,7,16,108,120
"1","ALSPAC6616",30,45,9,7,11,104,125
"1","ALSPAC6617",36,45,9,7,10,101,123
"1","ALSPAC6618",36,60,8,6,11,103,121
"1","ALSPAC6619",35,41,10,8,10,100,122
"1","ALSPAC6620",38,60,7,6,14,104,123
"2","ALSPAC6621",39,24,9,10,12,100,120
"1","ALSPAC6622",6,51,8,8,6,103,121
"4","ALSPAC6623",23,64,8,5,11,104,115
"5","ALSPAC6624",9,45,7,7,7,102,119
"2","ALSPAC6625",38,22,8,9,14,96,118
"1","ALSPAC6626",40,47,8,7,14,97,122
"5","ALSPAC6627",11,55,6,5,3,102,116
"4","ALSPAC6628",35,74,8,2,18,99,112
"1","ALSPAC6629",42,44,9,7,13,107,124
"4","ALSPAC6630",17,80,4,NA,11,107,119
"1","ALSPAC6631",38,54,7,7,9,104,114
"5","ALSPAC6632",6,37,13,12,3,108,123
"1","ALSPAC6633",53,41,9,8,15,105,124
"2","ALSPAC6634",36,27,8,8,13,105,125
"1","ALSPAC6635",35,57,7,6,11,101,118
"1","ALSPAC6636",17,52,9,8,7,110,119
"5","ALSPAC6637",-3,69,5,5,3,107,123
"1","ALSPAC6638",36,43,9,8,14,95,121
"4","ALSPAC6639",14,71,3,1,6,97,121
"1","ALSPAC6640",36,49,9,8,16,103,119
"1","ALSPAC6641",34,60,7,6,14,101,119
"5","ALSPAC6642",12,41,9,8,4,105,122
"2","ALSPAC6643",32,14,10,10,11,100,121
"1","ALSPAC6644",29,64,8,7,11,98,120
"4","ALSPAC6645",16,75,NA,2,10,91,128
"1","ALSPAC6646",25,62,5,6,11,98,120
"4","ALSPAC6647",18,77,5,-1,10,106,120
"5","ALSPAC6648",1,65,6,7,4,102,116
"4","ALSPAC6649",22,73,5,4,15,107,116
"4","ALSPAC6650",22,52,7,4,12,103,119
"4","ALSPAC6651",10,95,4,0,12,103,120
"1","ALSPAC6652",20,64,7,6,8,97,116
"1","ALSPAC6653",29,51,8,7,8,100,120
"1","ALSPAC6654",12,77,6,5,6,97,120
"1","ALSPAC6655",37,47,7,7,11,108,119
"1","ALSPAC6656",26,51,8,6,10,102,126
"2","ALSPAC6657",32,31,9,9,11,114,125
"1","ALSPAC6658",33,46,9,8,9,103,126
"2","ALSPAC6659",46,15,10,9,13,102,115
"4","ALSPAC6660",24,59,6,5,10,110,124
"1","ALSPAC6661",30,68,6,6,15,103,118
"4","ALSPAC6662",15,75,7,3,8,100,113
"3","ALSPAC6663",8,72,6,5,7,107,114
"1","ALSPAC6664",41,41,8,8,20,106,115
"5","ALSPAC6665",11,47,7,4,NA,100,127
"2","ALSPAC6666",39,22,10,10,13,108,119
"2","ALSPAC6667",37,20,8,9,11,108,125
"1","ALSPAC6668",41,43,8,7,8,102,117
"1","ALSPAC6669",38,43,7,7,14,97,113
"2","ALSPAC6670",30,38,8,9,11,107,113
"1","ALSPAC6671",22,56,7,8,8,105,112
"1","ALSPAC6672",22,58,8,8,8,102,117
"2","ALSPAC6673",34,17,8,8,10,107,117
"2","ALSPAC6674",43,5,11,10,13,105,120
"4","ALSPAC6675",25,60,7,5,15,108,118
"5","ALSPAC6676",12,49,8,9,6,105,116
"5","ALSPAC6677",13,48,8,7,4,104,120
"4","ALSPAC6678",21,77,5,3,10,103,124
"4","ALSPAC6679",21,70,7,5,12,94,128
"1","ALSPAC6680",37,40,10,9,14,106,120
"1","ALSPAC6681",37,54,8,6,11,111,119
"4","ALSPAC6682",17,83,3,-1,10,101,119
"3","ALSPAC6683",7,75,5,4,5,101,115
"2","ALSPAC6684",28,21,8,8,10,104,118
"1","ALSPAC6685",20,54,8,7,8,107,111
"1","ALSPAC6686",40,35,10,10,12,101,119
"1","ALSPAC6687",36,47,7,7,11,102,125
"1","ALSPAC6688",31,44,9,8,14,107,114
"1","ALSPAC6689",27,52,9,8,8,99,117
"1","ALSPAC6690",16,55,7,6,7,101,123
"5","ALSPAC6691",18,49,8,8,9,102,116
"5","ALSPAC6692",6,46,7,8,3,100,115
"1","ALSPAC6693",18,44,8,8,5,96,124
"1","ALSPAC6694",15,55,6,6,5,99,113
"4","ALSPAC6695",19,64,5,1,14,101,124
"4","ALSPAC6696",13,70,5,6,8,97,118
"1","ALSPAC6697",31,46,8,7,15,100,127
"2","ALSPAC6698",43,20,10,11,14,112,120
"2","ALSPAC6699",38,17,9,10,11,107,122
"4","ALSPAC6700",4,87,3,0,7,107,121
"1","ALSPAC6701",25,65,8,6,9,112,116
"2","ALSPAC6702",32,20,11,11,14,106,123
"1","ALSPAC6703",43,35,9,8,16,106,120
"2","ALSPAC6704",30,33,8,8,8,95,122
"2","ALSPAC6705",36,33,8,8,11,101,116
"1","ALSPAC6706",31,53,8,8,10,103,118
"5","ALSPAC6707",6,57,7,7,-3,106,119
"1","ALSPAC6708",25,47,8,9,9,104,116
"4","ALSPAC6709",19,77,7,1,10,108,120
"1","ALSPAC6710",34,52,9,7,10,107,119
"1","ALSPAC6711",30,42,10,7,8,109,116
"3","ALSPAC6712",11,69,6,3,12,100,127
"1","ALSPAC6713",14,56,7,6,7,101,114
"4","ALSPAC6714",5,85,5,1,3,99,120
"1","ALSPAC6715",21,42,7,6,9,109,114
"3","ALSPAC6716",11,83,0,0,7,102,121
"4","ALSPAC6717",11,78,7,3,12,95,121
"1","ALSPAC6718",22,65,9,7,12,105,121
"1","ALSPAC6719",26,48,9,8,5,101,121
"4","ALSPAC6720",20,82,6,2,10,109,119
"5","ALSPAC6721",1,67,6,5,-1,105,113
"1","ALSPAC6722",25,62,8,7,8,107,118
"4","ALSPAC6723",13,84,5,3,16,106,118
"4","ALSPAC6724",19,76,7,3,15,99,118
"5","ALSPAC6725",14,49,10,10,4,100,110
"4","ALSPAC6726",8,86,6,6,11,109,118
"4","ALSPAC6727",18,71,6,3,13,111,121
"4","ALSPAC6728",14,75,5,-1,NA,105,123
"2","ALSPAC6729",33,18,9,9,11,98,116
"4","ALSPAC6730",19,70,4,1,10,100,123
"1","ALSPAC6731",18,54,9,9,8,100,124
"1","ALSPAC6732",13,50,7,6,8,101,116
"4","ALSPAC6733",27,66,6,1,17,101,112
