"k","yp_id","nara_comp_raw_f9","nara_acc_raw_f9","read_word_raw_f9","read_nonw_raw_f9","wold_comp_raw_f8","age_m_f8","age_m_f9","yp_no"
"1","ALSPAC6153",31,81,9,8,10,105,118,6153
"1","ALSPAC6154",47,73,9,7,10,102,123,6154
"1","ALSPAC6155",44,80,9,7,13,101,119,6155
"1","ALSPAC6156",12,72,9,8,6,107,119,6156
"1","ALSPAC6157",20,69,8,7,8,103,119,6157
"3","ALSPAC6158",21,58,5,4,5,98,122,6158
"1","ALSPAC6159",41,82,10,9,10,100,127,6159
"1","ALSPAC6160",13,67,9,8,9,106,113,6160
"2","ALSPAC6161",9,36,5,6,7,105,111,6161
"2","ALSPAC6162",10,41,2,2,4,107,114,6162
"3","ALSPAC6163",24,91,9,8,NA,100,121,6163
"1","ALSPAC6164",48,76,10,8,14,99,119,6164
"1","ALSPAC6165",29,72,9,8,11,108,118,6165
"1","ALSPAC6166",31,69,9,8,7,97,124,6166
"3","ALSPAC6167",23,75,6,6,7,107,119,6167
"1","ALSPAC6168",28,72,9,7,8,98,121,6168
"1","ALSPAC6169",40,75,10,8,14,98,122,6169
"1","ALSPAC6170",21,65,7,7,9,97,115,6170
"3","ALSPAC6171",22,69,8,7,10,99,123,6171
"1","ALSPAC6172",31,77,8,8,7,101,121,6172
"1","ALSPAC6173",31,82,9,8,12,96,116,6173
"3","ALSPAC6174",22,78,8,6,8,95,119,6174
"1","ALSPAC6175",29,82,9,7,7,102,119,6175
"1","ALSPAC6176",30,78,9,8,13,104,113,6176
"1","ALSPAC6177",30,70,9,9,9,99,119,6177
"1","ALSPAC6178",30,76,7,7,10,99,119,6178
"1","ALSPAC6179",43,81,10,10,10,104,118,6179
"3","ALSPAC6180",25,89,8,7,7,97,115,6180
"2","ALSPAC6181",4,29,3,4,8,102,120,6181
"2","ALSPAC6182",6,26,4,2,8,105,118,6182
"1","ALSPAC6183",16,70,9,7,6,103,113,6183
"2","ALSPAC6184",7,36,3,4,2,104,112,6184
"1","ALSPAC6185",26,73,8,7,11,105,110,6185
"1","ALSPAC6186",38,78,9,9,10,97,117,6186
"1","ALSPAC6187",39,71,9,7,8,99,122,6187
"3","ALSPAC6188",21,70,6,5,2,99,120,6188
"1","ALSPAC6189",34,74,7,8,9,102,127,6189
"1","ALSPAC6190",32,63,7,7,11,102,115,6190
"1","ALSPAC6191",40,79,9,8,11,107,121,6191
"1","ALSPAC6192",23,64,7,7,9,98,119,6192
"1","ALSPAC6193",43,75,9,9,12,109,127,6193
"1","ALSPAC6194",33,73,9,8,9,105,124,6194
"1","ALSPAC6195",35,79,8,7,12,104,112,6195
"1","ALSPAC6196",20,64,8,5,NA,102,120,6196
"1","ALSPAC6197",22,72,NA,7,14,99,118,6197
"1","ALSPAC6198",33,83,8,8,NA,98,116,6198
"1","ALSPAC6199",38,78,10,9,10,94,120,6199
"1","ALSPAC6200",37,75,10,10,13,98,117,6200
"3","ALSPAC6201",24,84,10,8,12,107,120,6201
"1","ALSPAC6202",29,77,9,8,10,99,119,6202
"2","ALSPAC6203",14,45,5,2,8,109,116,6203
"3","ALSPAC6204",20,58,8,3,NA,106,127,6204
"2","ALSPAC6205",10,39,7,4,4,103,125,6205
"2","ALSPAC6206",14,45,4,1,5,100,120,6206
"2","ALSPAC6207",6,39,5,4,5,100,110,6207
"1","ALSPAC6208",30,74,8,8,16,103,118,6208
"1","ALSPAC6209",50,83,10,9,16,104,115,6209
"1","ALSPAC6210",23,69,7,NA,9,110,119,6210
"1","ALSPAC6211",29,78,9,7,10,100,117,6211
"1","ALSPAC6212",42,75,8,6,13,103,120,6212
"2","ALSPAC6213",11,21,5,3,9,105,116,6213
"1","ALSPAC6214",41,77,10,7,15,108,115,6214
"2","ALSPAC6215",9,36,3,5,3,104,117,6215
"1","ALSPAC6216",42,84,10,10,10,107,117,6216
"2","ALSPAC6217",8,36,1,1,6,111,123,6217
"2","ALSPAC6218",13,44,4,3,3,109,110,6218
"1","ALSPAC6219",33,79,9,8,14,108,116,6219
"1","ALSPAC6220",29,67,9,8,13,107,117,6220
"1","ALSPAC6221",40,79,8,8,11,104,117,6221
"3","ALSPAC6222",25,66,7,7,11,104,117,6222
"1","ALSPAC6223",41,83,9,8,12,104,119,6223
"2","ALSPAC6224",6,32,3,-1,1,105,122,6224
"2","ALSPAC6225",10,33,3,2,4,102,122,6225
"1","ALSPAC6226",34,77,9,8,12,108,117,6226
"1","ALSPAC6227",36,72,9,8,7,97,117,6227
"1","ALSPAC6228",44,72,8,8,16,103,115,6228
"1","ALSPAC6229",38,64,8,7,18,103,117,6229
"2","ALSPAC6230",12,47,8,5,2,98,124,6230
"2","ALSPAC6231",21,37,6,5,9,103,125,6231
"1","ALSPAC6232",37,72,10,8,14,102,124,6232
"3","ALSPAC6233",15,61,7,6,3,102,118,6233
"1","ALSPAC6234",24,65,8,6,9,113,124,6234
"2","ALSPAC6235",4,25,4,2,1,108,124,6235
"2","ALSPAC6236",7,47,4,2,2,94,118,6236
"3","ALSPAC6237",20,61,4,5,10,108,115,6237
"1","ALSPAC6238",19,73,8,7,5,100,119,6238
"1","ALSPAC6239",47,81,10,8,NA,99,123,6239
"2","ALSPAC6240",12,44,3,3,7,103,117,6240
"1","ALSPAC6241",33,92,11,10,10,99,114,6241
"1","ALSPAC6242",34,76,8,8,10,107,128,6242
"1","ALSPAC6243",31,75,8,6,12,104,122,6243
"1","ALSPAC6244",26,86,9,9,5,104,117,6244
"3","ALSPAC6245",22,86,9,4,9,106,116,6245
"1","ALSPAC6246",29,72,7,7,11,103,118,6246
"3","ALSPAC6247",15,54,6,6,6,105,125,6247
"1","ALSPAC6248",47,72,9,8,16,106,125,6248
"1","ALSPAC6249",24,81,10,8,8,104,118,6249
"3","ALSPAC6250",26,83,9,8,9,101,113,6250
"2","ALSPAC6251",7,32,1,-1,5,109,114,6251
"2","ALSPAC6252",14,46,5,1,7,103,118,6252
"1","ALSPAC6253",51,84,10,10,8,109,124,6253
"1","ALSPAC6254",28,64,9,10,NA,109,116,6254
"3","ALSPAC6255",28,78,6,6,NA,100,116,6255
"3","ALSPAC6256",20,67,8,4,4,107,120,6256
"1","ALSPAC6257",31,73,7,7,11,111,122,6257
"2","ALSPAC6258",20,41,3,1,4,94,125,6258
"1","ALSPAC6259",32,73,8,6,12,105,112,6259
"1","ALSPAC6260",29,65,8,8,8,101,125,6260
"1","ALSPAC6261",22,75,7,NA,11,100,116,6261
"1","ALSPAC6262",29,81,9,8,9,104,117,6262
"1","ALSPAC6263",31,75,9,9,8,106,119,6263
"1","ALSPAC6264",33,71,10,8,13,106,121,6264
"1","ALSPAC6265",45,79,8,8,12,101,117,6265
"3","ALSPAC6266",23,67,10,8,8,102,118,6266
"1","ALSPAC6267",36,80,9,8,10,101,111,6267
"1","ALSPAC6268",23,68,8,7,7,110,118,6268
"1","ALSPAC6269",38,74,9,8,12,106,120,6269
"3","ALSPAC6270",25,85,11,7,7,103,124,6270
"2","ALSPAC6271",4,12,2,3,-1,105,123,6271
"2","ALSPAC6272",17,54,7,3,9,103,120,6272
"2","ALSPAC6273",18,40,1,3,NA,108,125,6273
"3","ALSPAC6274",13,69,6,6,2,105,121,6274
"3","ALSPAC6275",10,58,4,4,2,97,113,6275
"1","ALSPAC6276",34,68,9,7,11,100,122,6276
"1","ALSPAC6277",45,75,9,8,10,112,123,6277
"1","ALSPAC6278",45,74,10,8,11,100,122,6278
"3","ALSPAC6279",25,83,10,7,6,100,114,6279
"3","ALSPAC6280",14,57,9,6,3,107,123,6280
"2","ALSPAC6281",5,22,1,0,6,101,117,6281
"1","ALSPAC6282",19,83,10,8,3,102,115,6282
"3","ALSPAC6283",20,68,6,5,15,110,121,6283
"2","ALSPAC6284",5,30,2,3,4,110,114,6284
"1","ALSPAC6285",52,81,11,9,11,97,119,6285
"1","ALSPAC6286",34,80,11,9,8,101,120,6286
"1","ALSPAC6287",34,72,9,8,9,105,128,6287
"3","ALSPAC6288",9,74,8,9,3,109,112,6288
"2","ALSPAC6289",13,31,2,1,6,104,121,6289
"1","ALSPAC6290",20,78,9,7,8,102,114,6290
"2","ALSPAC6291",18,52,8,6,5,104,121,6291
"1","ALSPAC6292",40,81,8,8,8,107,119,6292
"1","ALSPAC6293",39,75,9,8,NA,107,117,6293
"1","ALSPAC6294",35,72,8,7,8,98,119,6294
"1","ALSPAC6295",30,79,10,9,11,104,118,6295
"3","ALSPAC6296",16,77,7,6,5,107,126,6296
"1","ALSPAC6297",48,72,8,7,10,97,120,6297
"1","ALSPAC6298",28,75,10,7,10,111,117,6298
"2","ALSPAC6299",9,40,6,3,6,109,120,6299
"1","ALSPAC6300",27,71,10,9,9,102,119,6300
"1","ALSPAC6301",35,72,8,8,10,106,113,6301
"3","ALSPAC6302",20,69,6,6,6,102,111,6302
"1","ALSPAC6303",41,74,9,8,12,105,121,6303
"3","ALSPAC6304",26,53,4,5,10,94,120,6304
"1","ALSPAC6305",35,72,8,6,11,106,119,6305
"1","ALSPAC6306",39,73,9,8,9,102,119,6306
"1","ALSPAC6307",43,78,10,9,13,100,123,6307
"3","ALSPAC6308",23,66,8,7,8,105,119,6308
"1","ALSPAC6309",35,75,9,8,5,102,121,6309
"1","ALSPAC6310",53,75,10,9,17,103,118,6310
"1","ALSPAC6311",45,85,11,9,14,103,124,6311
"1","ALSPAC6312",31,75,9,7,NA,103,115,6312
"1","ALSPAC6313",30,68,9,8,8,98,120,6313
"1","ALSPAC6314",26,64,9,9,4,96,124,6314
"3","ALSPAC6315",11,61,NA,4,7,97,113,6315
"1","ALSPAC6316",41,70,7,6,10,102,117,6316
"3","ALSPAC6317",8,56,4,4,7,106,115,6317
"1","ALSPAC6318",26,70,8,8,9,102,121,6318
"1","ALSPAC6319",39,74,8,7,15,99,118,6319
"1","ALSPAC6320",29,72,8,8,8,103,127,6320
"1","ALSPAC6321",41,75,9,8,15,102,120,6321
"2","ALSPAC6322",8,40,7,6,7,103,119,6322
"1","ALSPAC6323",52,84,10,8,NA,102,116,6323
"1","ALSPAC6324",36,72,9,10,11,102,119,6324
"3","ALSPAC6325",22,94,9,8,5,105,125,6325
"1","ALSPAC6326",23,68,7,6,11,103,119,6326
"3","ALSPAC6327",7,73,7,7,4,107,116,6327
"2","ALSPAC6328",14,26,4,3,7,102,119,6328
"1","ALSPAC6329",35,72,10,10,10,98,121,6329
"2","ALSPAC6330",11,34,5,2,6,107,120,6330
"1","ALSPAC6331",35,76,9,8,11,110,122,6331
"3","ALSPAC6332",8,70,4,4,4,111,117,6332
"3","ALSPAC6333",19,66,8,4,8,110,114,6333
"1","ALSPAC6334",20,71,9,8,NA,97,117,6334
"2","ALSPAC6335",8,53,6,6,1,106,123,6335
"1","ALSPAC6336",23,68,9,7,6,104,120,6336
"2","ALSPAC6337",10,32,3,2,6,107,117,6337
"1","ALSPAC6338",32,89,12,11,7,102,114,6338
"1","ALSPAC6339",33,81,8,8,7,97,116,6339
"1","ALSPAC6340",42,84,NA,9,7,103,121,6340
"3","ALSPAC6341",22,71,6,4,4,107,118,6341
"3","ALSPAC6342",22,65,5,6,7,98,117,6342
"3","ALSPAC6343",23,70,7,NA,9,101,120,6343
"3","ALSPAC6344",21,92,11,11,8,110,116,6344
"1","ALSPAC6345",25,81,9,7,7,109,117,6345
"1","ALSPAC6346",32,71,9,9,NA,111,125,6346
"1","ALSPAC6347",54,83,9,8,14,93,119,6347
"1","ALSPAC6348",44,82,8,7,14,106,114,6348
"1","ALSPAC6349",38,72,9,8,17,105,118,6349
"2","ALSPAC6350",9,30,4,4,5,104,121,6350
"1","ALSPAC6351",34,58,8,6,15,107,118,6351
"3","ALSPAC6352",17,81,10,9,5,102,114,6352
"3","ALSPAC6353",6,64,4,2,1,103,114,6353
"1","ALSPAC6354",34,82,9,8,13,103,119,6354
"1","ALSPAC6355",54,76,9,9,12,101,117,6355
"1","ALSPAC6356",49,88,10,10,16,107,117,6356
"1","ALSPAC6357",46,73,9,8,13,107,114,6357
"2","ALSPAC6358",14,52,9,8,8,101,112,6358
"1","ALSPAC6359",46,82,9,7,10,100,118,6359
"1","ALSPAC6360",36,78,10,9,NA,99,122,6360
"2","ALSPAC6361",7,27,5,3,3,102,119,6361
"1","ALSPAC6362",39,85,10,9,15,98,117,6362
"1","ALSPAC6363",39,73,9,7,9,104,118,6363
"1","ALSPAC6364",44,68,9,7,11,101,116,6364
"1","ALSPAC6365",50,81,10,8,19,113,116,6365
"1","ALSPAC6366",23,71,9,6,10,105,114,6366
"1","ALSPAC6367",11,61,7,6,7,104,115,6367
"1","ALSPAC6368",56,80,10,9,18,103,122,6368
"1","ALSPAC6369",30,82,9,8,9,108,120,6369
"1","ALSPAC6370",46,85,10,9,15,105,107,6370
"1","ALSPAC6371",23,69,8,6,11,108,119,6371
"1","ALSPAC6372",39,79,8,8,11,101,119,6372
"1","ALSPAC6373",23,71,8,7,9,103,120,6373
"2","ALSPAC6374",17,49,6,8,4,106,118,6374
"1","ALSPAC6375",40,83,9,9,12,101,119,6375
"1","ALSPAC6376",33,87,9,9,12,108,113,6376
"1","ALSPAC6377",9,71,8,NA,10,99,118,6377
"2","ALSPAC6378",8,20,2,2,5,102,118,6378
"1","ALSPAC6379",40,84,10,8,13,108,115,6379
"1","ALSPAC6380",21,76,9,9,6,102,117,6380
"1","ALSPAC6381",16,73,9,9,8,106,120,6381
"1","ALSPAC6382",30,66,8,7,14,102,117,6382
"1","ALSPAC6383",17,75,9,8,6,106,118,6383
"1","ALSPAC6384",38,83,9,9,13,99,123,6384
"3","ALSPAC6385",19,80,6,7,5,99,126,6385
"1","ALSPAC6386",57,84,9,8,NA,102,121,6386
"3","ALSPAC6387",20,70,6,4,5,109,121,6387
"1","ALSPAC6388",50,87,10,9,12,101,122,6388
"2","ALSPAC6389",0,12,1,2,1,106,117,6389
"1","ALSPAC6390",36,71,9,7,14,103,113,6390
"3","ALSPAC6391",30,83,10,7,11,101,112,6391
"1","ALSPAC6392",26,72,9,9,13,101,123,6392
"3","ALSPAC6393",21,76,8,9,3,107,121,6393
"1","ALSPAC6394",39,87,10,10,9,106,121,6394
"1","ALSPAC6395",47,82,9,9,13,99,124,6395
"1","ALSPAC6396",45,83,9,8,13,96,119,6396
"2","ALSPAC6397",10,39,6,4,5,100,120,6397
"3","ALSPAC6398",16,78,5,2,7,110,115,6398
"3","ALSPAC6399",20,68,9,7,8,109,120,6399
"1","ALSPAC6400",55,77,10,7,13,103,124,6400
"1","ALSPAC6401",24,70,8,9,11,99,117,6401
"1","ALSPAC6402",48,78,10,NA,15,107,127,6402
"2","ALSPAC6403",16,36,6,5,8,100,127,6403
"3","ALSPAC6404",16,77,8,8,2,99,123,6404
"2","ALSPAC6405",13,28,2,1,9,105,120,6405
"3","ALSPAC6406",27,69,7,8,12,110,114,6406
"1","ALSPAC6407",44,79,10,10,13,105,121,6407
"1","ALSPAC6408",43,74,10,8,9,106,120,6408
"1","ALSPAC6409",43,81,10,10,11,107,125,6409
"1","ALSPAC6410",50,70,7,8,11,101,114,6410
"3","ALSPAC6411",15,72,8,7,7,106,110,6411
"1","ALSPAC6412",31,71,8,8,10,97,108,6412
"1","ALSPAC6413",51,82,10,10,15,104,124,6413
"1","ALSPAC6414",35,80,9,7,12,105,117,6414
"2","ALSPAC6415",9,29,3,1,5,101,114,6415
"3","ALSPAC6416",14,57,6,3,8,107,117,6416
"1","ALSPAC6417",33,72,8,9,8,101,119,6417
"2","ALSPAC6418",23,45,6,4,11,105,122,6418
"3","ALSPAC6419",17,75,8,6,7,103,116,6419
"1","ALSPAC6420",46,77,10,8,14,108,121,6420
"2","ALSPAC6421",11,29,3,4,6,102,123,6421
"2","ALSPAC6422",18,42,6,4,6,100,120,6422
"1","ALSPAC6423",40,80,9,8,12,101,118,6423
"3","ALSPAC6424",15,60,6,4,5,101,114,6424
"1","ALSPAC6425",17,72,9,8,7,103,118,6425
"1","ALSPAC6426",24,69,9,8,13,110,112,6426
"3","ALSPAC6427",21,80,5,4,3,103,120,6427
"3","ALSPAC6428",16,89,10,8,6,101,121,6428
"2","ALSPAC6429",5,40,NA,1,1,104,114,6429
"1","ALSPAC6430",47,77,11,9,9,102,131,6430
"3","ALSPAC6431",9,48,2,2,9,96,125,6431
"1","ALSPAC6432",30,61,9,6,12,102,118,6432
"1","ALSPAC6433",35,81,11,10,10,108,112,6433
"2","ALSPAC6434",10,39,4,4,4,100,124,6434
"1","ALSPAC6435",29,73,9,7,7,104,116,6435
"1","ALSPAC6436",26,75,10,9,9,107,124,6436
"2","ALSPAC6437",5,24,3,4,2,105,120,6437
"2","ALSPAC6438",5,27,NA,6,5,103,124,6438
"1","ALSPAC6439",44,79,11,10,12,97,122,6439
"1","ALSPAC6440",33,77,11,9,10,102,122,6440
"1","ALSPAC6441",39,78,10,9,12,110,121,6441
"1","ALSPAC6442",31,73,9,7,8,104,119,6442
"3","ALSPAC6443",6,72,9,6,10,106,117,6443
"1","ALSPAC6444",37,73,11,9,11,104,116,6444
"3","ALSPAC6445",24,84,7,6,10,108,115,6445
"3","ALSPAC6446",13,87,6,7,5,106,124,6446
"1","ALSPAC6447",27,66,8,6,9,105,120,6447
"3","ALSPAC6448",21,65,5,6,10,107,121,6448
"1","ALSPAC6449",34,69,8,7,7,106,120,6449
"3","ALSPAC6450",9,56,6,5,3,101,121,6450
"2","ALSPAC6451",12,33,4,4,8,100,124,6451
"3","ALSPAC6452",27,77,7,4,7,105,118,6452
"1","ALSPAC6453",23,79,9,9,6,99,119,6453
"1","ALSPAC6454",25,67,7,7,7,106,117,6454
"2","ALSPAC6455",16,54,8,4,5,100,123,6455
"3","ALSPAC6456",28,64,7,5,11,104,121,6456
"1","ALSPAC6457",24,62,7,7,5,101,122,6457
"1","ALSPAC6458",47,78,9,9,14,104,125,6458
"1","ALSPAC6459",49,76,8,7,13,100,122,6459
"1","ALSPAC6460",24,72,9,6,6,106,119,6460
"2","ALSPAC6461",7,26,2,1,7,104,123,6461
"1","ALSPAC6462",30,70,9,8,15,104,116,6462
"1","ALSPAC6463",24,83,9,7,9,109,116,6463
"1","ALSPAC6464",27,65,10,8,15,103,126,6464
"2","ALSPAC6465",9,34,5,5,1,109,118,6465
"3","ALSPAC6466",15,72,7,7,2,109,121,6466
"3","ALSPAC6467",22,69,7,7,9,102,115,6467
"2","ALSPAC6468",16,25,3,2,3,104,128,6468
"1","ALSPAC6469",42,79,11,9,12,98,116,6469
"2","ALSPAC6470",14,39,9,5,5,93,125,6470
"3","ALSPAC6471",27,70,6,8,8,101,122,6471
"1","ALSPAC6472",7,69,8,7,4,106,116,6472
"1","ALSPAC6473",36,80,9,9,12,99,115,6473
"3","ALSPAC6474",18,82,8,7,5,98,109,6474
"1","ALSPAC6475",40,74,10,8,17,105,118,6475
"1","ALSPAC6476",41,78,8,9,14,103,123,6476
"3","ALSPAC6477",31,91,12,9,12,107,123,6477
"1","ALSPAC6478",48,71,11,10,19,105,123,6478
"3","ALSPAC6479",26,80,8,8,11,103,119,6479
"2","ALSPAC6480",11,38,4,0,3,96,130,6480
"3","ALSPAC6481",14,77,9,9,6,114,113,6481
"1","ALSPAC6482",30,73,10,9,11,100,119,6482
"1","ALSPAC6483",33,74,11,10,7,102,123,6483
"1","ALSPAC6484",25,74,9,8,NA,95,116,6484
"1","ALSPAC6485",24,65,7,6,10,104,114,6485
"1","ALSPAC6486",32,70,10,9,11,105,117,6486
"1","ALSPAC6487",31,79,9,8,12,112,117,6487
"3","ALSPAC6488",21,71,8,5,10,107,117,6488
"2","ALSPAC6489",11,32,5,6,6,99,123,6489
"1","ALSPAC6490",34,75,9,7,11,102,124,6490
"1","ALSPAC6491",37,81,9,9,14,104,117,6491
"3","ALSPAC6492",15,85,8,7,3,99,113,6492
"1","ALSPAC6493",39,79,9,9,12,97,117,6493
"1","ALSPAC6494",24,68,9,7,8,99,125,6494
"2","ALSPAC6495",7,22,0,0,5,102,116,6495
"3","ALSPAC6496",32,71,6,8,9,112,118,6496
"1","ALSPAC6497",28,73,8,7,10,105,115,6497
"3","ALSPAC6498",27,71,9,7,9,112,119,6498
"1","ALSPAC6499",42,76,9,8,11,104,124,6499
"1","ALSPAC6500",23,71,10,9,7,102,121,6500
"1","ALSPAC6501",19,69,7,7,NA,106,113,6501
"1","ALSPAC6502",42,80,9,7,13,98,124,6502
"3","ALSPAC6503",20,53,7,4,8,103,121,6503
"1","ALSPAC6504",33,71,8,7,11,102,107,6504
"2","ALSPAC6505",7,46,4,4,-1,104,115,6505
"1","ALSPAC6506",36,80,10,9,12,110,116,6506
"1","ALSPAC6507",52,75,8,6,12,103,125,6507
"1","ALSPAC6508",25,78,11,9,7,103,117,6508
"3","ALSPAC6509",20,70,10,7,6,97,125,6509
"1","ALSPAC6510",34,69,9,8,12,106,119,6510
"1","ALSPAC6511",52,80,9,8,13,106,121,6511
"1","ALSPAC6512",24,79,9,8,8,106,116,6512
"1","ALSPAC6513",42,72,8,7,12,103,116,6513
"3","ALSPAC6514",21,57,5,3,10,103,127,6514
"1","ALSPAC6515",26,76,9,8,12,99,117,6515
"3","ALSPAC6516",22,77,6,5,9,105,118,6516
"3","ALSPAC6517",23,79,9,8,4,106,124,6517
"2","ALSPAC6518",11,38,6,NA,5,104,120,6518
"3","ALSPAC6519",20,62,5,7,4,97,119,6519
"1","ALSPAC6520",38,69,9,8,12,107,121,6520
"1","ALSPAC6521",40,74,10,9,15,104,127,6521
"1","ALSPAC6522",44,82,12,9,12,98,120,6522
"1","ALSPAC6523",49,79,10,8,10,103,118,6523
"1","ALSPAC6524",39,77,10,9,11,105,115,6524
"1","ALSPAC6525",29,63,8,5,9,99,121,6525
"1","ALSPAC6526",21,75,10,8,9,103,120,6526
"1","ALSPAC6527",24,72,8,7,9,100,119,6527
"3","ALSPAC6528",22,93,8,7,2,106,123,6528
"1","ALSPAC6529",24,65,8,7,11,100,115,6529
"3","ALSPAC6530",18,73,9,9,5,109,116,6530
"1","ALSPAC6531",36,79,10,8,5,91,116,6531
"3","ALSPAC6532",11,83,9,NA,2,104,118,6532
"3","ALSPAC6533",26,74,6,3,10,103,106,6533
"1","ALSPAC6534",36,75,9,8,11,105,115,6534
"3","ALSPAC6535",29,80,7,6,11,94,118,6535
"1","ALSPAC6536",38,73,7,8,14,107,114,6536
"3","ALSPAC6537",25,66,8,5,9,110,122,6537
"3","ALSPAC6538",9,61,6,7,1,109,124,6538
"1","ALSPAC6539",8,70,9,8,NA,102,120,6539
"1","ALSPAC6540",38,79,8,8,15,100,120,6540
"1","ALSPAC6541",54,92,12,8,16,105,123,6541
"2","ALSPAC6542",12,25,3,1,4,105,122,6542
"2","ALSPAC6543",11,47,6,3,5,105,108,6543
"1","ALSPAC6544",37,72,10,8,NA,99,129,6544
"1","ALSPAC6545",31,94,10,9,4,102,112,6545
"3","ALSPAC6546",14,56,7,3,12,113,119,6546
"2","ALSPAC6547",10,28,2,2,3,94,126,6547
"1","ALSPAC6548",25,70,9,8,7,105,116,6548
"1","ALSPAC6549",42,79,9,8,13,101,115,6549
"1","ALSPAC6550",31,75,8,6,11,111,114,6550
"1","ALSPAC6551",41,77,9,8,12,101,122,6551
"2","ALSPAC6552",9,42,7,6,6,110,113,6552
"2","ALSPAC6553",11,30,5,NA,5,94,119,6553
"1","ALSPAC6554",50,66,9,7,15,103,122,6554
"1","ALSPAC6555",42,73,9,7,15,105,117,6555
"1","ALSPAC6556",41,72,9,8,12,102,120,6556
"1","ALSPAC6557",32,76,9,7,7,104,119,6557
"3","ALSPAC6558",31,78,7,6,10,97,121,6558
"1","ALSPAC6559",50,76,9,7,10,98,112,6559
"3","ALSPAC6560",29,73,6,6,9,93,129,6560
"1","ALSPAC6561",23,59,8,6,11,103,118,6561
"3","ALSPAC6562",13,55,7,8,3,96,126,6562
"3","ALSPAC6563",22,66,7,6,4,95,117,6563
"1","ALSPAC6564",48,87,10,9,12,102,120,6564
"1","ALSPAC6565",56,83,11,9,16,105,117,6565
"1","ALSPAC6566",29,82,10,8,11,111,110,6566
"1","ALSPAC6567",22,71,9,6,6,105,120,6567
"1","ALSPAC6568",36,82,9,9,12,108,119,6568
"1","ALSPAC6569",29,72,8,8,9,102,124,6569
"1","ALSPAC6570",50,77,10,8,11,98,117,6570
"3","ALSPAC6571",22,66,9,6,10,100,123,6571
"3","ALSPAC6572",25,71,8,8,9,109,115,6572
"1","ALSPAC6573",23,71,8,8,5,95,122,6573
"1","ALSPAC6574",31,71,9,9,10,107,117,6574
"2","ALSPAC6575",7,24,3,1,2,99,115,6575
"1","ALSPAC6576",60,85,10,10,15,107,124,6576
"3","ALSPAC6577",23,73,9,7,5,101,125,6577
"2","ALSPAC6578",14,39,5,4,5,97,118,6578
"3","ALSPAC6579",19,67,6,9,6,103,118,6579
"1","ALSPAC6580",53,76,11,8,16,101,123,6580
"1","ALSPAC6581",32,66,8,6,11,113,118,6581
"1","ALSPAC6582",39,72,9,7,10,104,122,6582
"1","ALSPAC6583",28,69,10,7,5,106,127,6583
"1","ALSPAC6584",48,74,9,7,11,99,122,6584
"2","ALSPAC6585",10,45,4,4,9,108,115,6585
"1","ALSPAC6586",25,63,8,7,9,96,120,6586
"1","ALSPAC6587",22,72,9,8,10,107,116,6587
"1","ALSPAC6588",29,78,10,9,13,109,114,6588
"1","ALSPAC6589",35,73,9,7,13,96,122,6589
"3","ALSPAC6590",30,73,6,7,12,109,115,6590
"1","ALSPAC6591",42,78,10,9,12,99,122,6591
"3","ALSPAC6592",26,85,6,4,7,104,118,6592
"1","ALSPAC6593",45,77,8,8,16,106,119,6593
"1","ALSPAC6594",24,68,9,7,7,101,122,6594
"3","ALSPAC6595",26,64,8,7,7,107,127,6595
"1","ALSPAC6596",33,76,7,7,12,108,118,6596
"2","ALSPAC6597",10,24,1,3,4,99,120,6597
"2","ALSPAC6598",3,46,4,5,3,99,119,6598
"2","ALSPAC6599",6,39,2,1,0,104,115,6599
"2","ALSPAC6600",4,31,3,3,4,110,119,6600
"1","ALSPAC6601",20,69,9,7,6,98,120,6601
"3","ALSPAC6602",23,76,11,9,10,98,126,6602
"2","ALSPAC6603",17,40,3,4,NA,110,115,6603
"1","ALSPAC6604",37,75,8,5,9,99,114,6604
"2","ALSPAC6605",10,27,3,5,6,102,115,6605
"1","ALSPAC6606",51,82,9,6,16,108,117,6606
"3","ALSPAC6607",11,60,3,2,4,99,113,6607
"1","ALSPAC6608",43,79,9,9,14,106,120,6608
"3","ALSPAC6609",17,64,7,5,1,98,117,6609
"2","ALSPAC6610",6,32,4,4,5,101,120,6610
"1","ALSPAC6611",34,84,10,10,14,106,119,6611
"1","ALSPAC6612",21,66,8,7,9,100,120,6612
"1","ALSPAC6613",42,73,8,7,9,91,114,6613
"3","ALSPAC6614",29,92,10,9,11,108,118,6614
"1","ALSPAC6615",49,79,9,8,18,108,121,6615
"1","ALSPAC6616",38,76,10,8,13,103,125,6616
"1","ALSPAC6617",41,78,10,8,11,101,123,6617
"1","ALSPAC6618",31,82,10,8,8,102,118,6618
"1","ALSPAC6619",43,77,10,9,12,100,122,6619
"1","ALSPAC6620",30,84,10,8,11,104,120,6620
"3","ALSPAC6621",24,72,8,9,6,100,120,6621
"1","ALSPAC6622",24,59,8,8,11,104,125,6622
"1","ALSPAC6623",46,81,9,8,12,105,123,6623
"2","ALSPAC6624",7,33,2,3,7,102,119,6624
"3","ALSPAC6625",20,72,7,7,10,95,119,6625
"1","ALSPAC6626",41,82,10,9,14,97,120,6626
"2","ALSPAC6627",16,40,3,2,6,103,117,6627
"1","ALSPAC6628",36,94,11,9,9,102,122,6628
"1","ALSPAC6629",44,83,11,9,13,106,123,6629
"1","ALSPAC6630",30,74,9,NA,10,106,116,6630
